architecture,n,k,nk,depth,cone_size,cone_fraction,newly_reached,tau_BP
grid_2d,14,5,70,1,9,0.6428571428571429,4,3
grid_2d,14,5,70,2,10,0.7142857142857143,1,3
grid_2d,14,5,70,3,12,0.8571428571428571,2,3
grid_2d,14,5,70,4,12,0.8571428571428571,0,3
grid_2d,14,5,70,5,14,1.0,2,3
grid_2d,14,5,70,6,14,1.0,0,3
grid_2d,14,5,70,7,14,1.0,0,3
grid_2d,14,5,70,8,14,1.0,0,3
grid_2d,14,5,70,9,14,1.0,0,3
grid_2d,14,5,70,10,14,1.0,0,3
grid_2d,14,5,70,11,14,1.0,0,3
grid_2d,14,5,70,12,14,1.0,0,3
grid_2d,14,5,70,13,14,1.0,0,3
grid_2d,14,5,70,14,14,1.0,0,3
grid_2d,14,5,70,15,14,1.0,0,3
grid_2d,14,5,70,16,14,1.0,0,3
grid_2d,14,5,70,17,14,1.0,0,3
grid_2d,14,5,70,18,14,1.0,0,3
grid_2d,14,5,70,19,14,1.0,0,3
grid_2d,14,5,70,20,14,1.0,0,3
grid_2d,14,5,70,21,14,1.0,0,3
grid_2d,14,6,84,0,6,0.42857142857142855,6,3
grid_2d,14,6,84,1,11,0.7857142857142857,5,3
grid_2d,14,6,84,2,14,1.0,3,3
grid_2d,14,6,84,3,14,1.0,0,3
grid_2d,14,6,84,4,14,1.0,0,3
grid_2d,14,6,84,5,14,1.0,0,3
grid_2d,14,6,84,6,14,1.0,0,3
grid_2d,14,6,84,7,14,1.0,0,3
grid_2d,14,6,84,8,14,1.0,0,3
grid_2d,14,6,84,9,14,1.0,0,3
grid_2d,14,6,84,10,14,1.0,0,3
grid_2d,14,6,84,11,14,1.0,0,3
grid_2d,14,6,84,12,14,1.0,0,3
grid_2d,14,6,84,13,14,1.0,0,3
grid_2d,14,6,84,14,14,1.0,0,3
grid_2d,14,6,84,15,14,1.0,0,3
grid_2d,14,6,84,16,14,1.0,0,3
grid_2d,14,6,84,17,14,1.0,0,3
grid_2d,14,6,84,18,14,1.0,0,3
grid_2d,14,6,84,19,14,1.0,0,3
grid_2d,14,6,84,20,14,1.0,0,3
grid_2d,14,6,84,21,14,1.0,0,3
grid_2d,14,8,112,0,8,0.5714285714285714,8,2
grid_2d,14,8,112,1,13,0.9285714285714286,5,2
grid_2d,14,8,112,2,14,1.0,1,2
grid_2d,14,8,112,3,14,1.0,0,2
grid_2d,14,8,112,4,14,1.0,0,2
grid_2d,14,8,112,5,14,1.0,0,2
grid_2d,14,8,112,6,14,1.0,0,2
grid_2d,14,8,112,7,14,1.0,0,2
grid_2d,14,8,112,8,14,1.0,0,2
grid_2d,14,8,112,9,14,1.0,0,2
grid_2d,14,8,112,10,14,1.0,0,2
grid_2d,14,8,112,11,14,1.0,0,2
grid_2d,14,8,112,12,14,1.0,0,2
grid_2d,14,8,112,13,14,1.0,0,2
grid_2d,14,8,112,14,14,1.0,0,2
grid_2d,14,8,112,15,14,1.0,0,2
grid_2d,14,8,112,16,14,1.0,0,2
grid_2d,14,8,112,17,14,1.0,0,2
grid_2d,14,8,112,18,14,1.0,0,2
grid_2d,14,8,112,19,14,1.0,0,2
grid_2d,14,8,112,20,14,1.0,0,2
grid_2d,14,8,112,21,14,1.0,0,2
grid_2d,14,10,140,0,10,0.7142857142857143,10,1
grid_2d,14,10,140,1,13,0.9285714285714286,3,1
grid_2d,14,10,140,2,14,1.0,1,1
grid_2d,14,10,140,3,14,1.0,0,1
grid_2d,14,10,140,4,14,1.0,0,1
grid_2d,14,10,140,5,14,1.0,0,1
grid_2d,14,10,140,6,14,1.0,0,1
grid_2d,14,10,140,7,14,1.0,0,1
grid_2d,14,10,140,8,14,1.0,0,1
grid_2d,14,10,140,9,14,1.0,0,1
grid_2d,14,10,140,10,14,1.0,0,1
grid_2d,14,10,140,11,14,1.0,0,1
grid_2d,14,10,140,12,14,1.0,0,1
grid_2d,14,10,140,13,14,1.0,0,1
grid_2d,14,10,140,14,14,1.0,0,1
grid_2d,14,10,140,15,14,1.0,0,1
grid_2d,14,10,140,16,14,1.0,0,1
grid_2d,14,10,140,17,14,1.0,0,1
grid_2d,14,10,140,18,14,1.0,0,1
grid_2d,14,10,140,19,14,1.0,0,1
grid_2d,14,10,140,20,14,1.0,0,1
grid_2d,14,10,140,21,14,1.0,0,1
grid_2d,14,12,168,0,12,0.8571428571428571,12,1
grid_2d,14,12,168,1,13,0.9285714285714286,1,1
grid_2d,14,12,168,2,14,1.0,1,1
grid_2d,14,12,168,3,14,1.0,0,1
grid_2d,14,12,168,4,14,1.0,0,1
grid_2d,14,12,168,5,14,1.0,0,1
grid_2d,14,12,168,6,14,1.0,0,1
grid_2d,14,12,168,7,14,1.0,0,1
grid_2d,14,12,168,8,14,1.0,0,1
grid_2d,14,12,168,9,14,1.0,0,1
grid_2d,14,12,168,10,14,1.0,0,1
grid_2d,14,12,168,11,14,1.0,0,1
grid_2d,14,12,168,12,14,1.0,0,1
grid_2d,14,12,168,13,14,1.0,0,1
grid_2d,14,12,168,14,14,1.0,0,1
grid_2d,14,12,168,15,14,1.0,0,1
grid_2d,14,12,168,16,14,1.0,0,1
grid_2d,14,12,168,17,14,1.0,0,1
grid_2d,14,12,168,18,14,1.0,0,1
grid_2d,14,12,168,19,14,1.0,0,1
grid_2d,14,12,168,20,14,1.0,0,1
grid_2d,14,12,168,21,14,1.0,0,1
grid_2d,14,14,196,0,14,1.0,14,1
grid_2d,14,14,196,1,14,1.0,0,1
grid_2d,14,14,196,2,14,1.0,0,1
grid_2d,14,14,196,3,14,1.0,0,1
grid_2d,14,14,196,4,14,1.0,0,1
grid_2d,14,14,196,5,14,1.0,0,1
grid_2d,14,14,196,6,14,1.0,0,1
grid_2d,14,14,196,7,14,1.0,0,1
grid_2d,14,14,196,8,14,1.0,0,1
grid_2d,14,14,196,9,14,1.0,0,1
grid_2d,14,14,196,10,14,1.0,0,1
grid_2d,14,14,196,11,14,1.0,0,1
grid_2d,14,14,196,12,14,1.0,0,1
grid_2d,14,14,196,13,14,1.0,0,1
grid_2d,14,14,196,14,14,1.0,0,1
grid_2d,14,14,196,15,14,1.0,0,1
grid_2d,14,14,196,16,14,1.0,0,1
grid_2d,14,14,196,17,14,1.0,0,1
grid_2d,14,14,196,18,14,1.0,0,1
grid_2d,14,14,196,19,14,1.0,0,1
grid_2d,14,14,196,20,14,1.0,0,1
grid_2d,14,14,196,21,14,1.0,0,1
