bootstrap_id,A,c
73,1040.5743178962598,1.3228501103170365
74,3612.7193173273718,1.6591737057421667
75,1061.2098580218542,1.3458967362912166
76,1510.3056609862047,1.4098621750231242
77,1649.249670099956,1.4640324245703058
78,1709.2298487641904,1.4517873384603535
79,1237.084720555516,1.357845681430441
80,979.2421504644584,1.2933455138587329
81,2623.5842547013826,1.5552259598625604
82,764.1970201972401,1.2130532243530603
83,1212.224800226144,1.3669452037483045
84,674.8630401931638,1.2280180624182182
85,1170.8830646348715,1.3509185203351881
86,1869.1453551741627,1.4616359301450803
87,1682.7189024316888,1.4534042960060254
88,1292.3195467345167,1.3735864333860885
89,1775.8391309109873,1.4607775812789627
90,1121.8341697280025,1.3402841697143304
91,1511.3437883282318,1.420644106244445
92,4476.8860739181555,1.691906851555853
93,668.8344149203596,1.2194599109150053
94,1184.2530094084764,1.3685070041527267
95,1521.1150106987754,1.4158566113227584
96,4499.760643506532,1.711896382298557
97,1188.2970780815672,1.3616857099103599
98,617.2834878674845,1.1647825624938093
99,792.2681351532028,1.2558091956192863
100,1659.5876828521145,1.4302724322850258
101,1938.6013691824623,1.510419959456706
102,1093.62270759426,1.3312723363192647
103,1115.8085779676953,1.3356319890083437
104,863.7565486210854,1.2589595066072556
105,1213.4799224527799,1.335878862776192
106,1553.2614512189018,1.4261122229743621
107,1854.8882121760314,1.4897186419576338
108,1445.6908163573248,1.429339226412291
109,2058.442067757646,1.5239690579507268
110,2110.0438412748495,1.519628607920085
111,1444.787416636073,1.401548465101793
112,1278.7801715168882,1.381292383496182
113,1870.0303489028004,1.4688630800475893
114,952.1577071214281,1.2971862363456643
115,1068.110892808237,1.3209770971580324
116,1018.2703709016797,1.2908700279461296
117,880.1947286409821,1.2822297236370686
118,1019.236930040447,1.3405408812013169
119,1698.2920335668266,1.4736835736960763
120,1342.0576565029141,1.3888714900258183
121,1576.8071051249756,1.4081330491687436
122,1141.6410757076806,1.3450321739882614
123,765.7885622730353,1.2871821657397302
124,946.5954525161077,1.31325191240572
125,913.1061612188847,1.3043591594393062
126,3193.9446436869052,1.615750436061777
127,1784.9934225475163,1.488847713881174
128,1322.5398446332765,1.3783730860281413
129,1115.7800301261645,1.33520962360012
130,2012.6043559106915,1.4898582982958408
131,1457.6559931368288,1.393207384381145
132,2105.8440410207054,1.4906441570101572
133,788.080155203191,1.2470969236438931
134,816.4120024050915,1.2824469147784359
135,2607.6015352814534,1.562765082324742
136,828.3951458372363,1.2510769884545667
137,1177.6042375460372,1.3730420977588362
138,812.3185433214956,1.254323234030525
139,1095.5751233431934,1.3627951654676977
140,1143.3811252940068,1.318323905738555
141,1360.5056212082052,1.4110662856848712
142,1058.4153161256625,1.3315316685546124
143,1327.9407134600629,1.3818427984720782
144,1359.9078555961478,1.430250737479476
145,1280.4966021239854,1.399410954350485
146,1313.8332281406297,1.3434601676706948
147,1602.9399822761588,1.4291799280581885
148,873.8732732140595,1.29366693973388
149,853.7570149992098,1.2632251164016361
150,676.8699823772604,1.1879211413897037
151,1102.6007165682759,1.316059911435121
152,1536.1086428435099,1.4065034845981508
153,1289.9799013504507,1.3937614018894169
154,699.5027548201418,1.2083476773782729
155,794.534759707603,1.2844168383061059
156,612.428553306377,1.1833241980496974
157,2454.8699767110875,1.5263279203804063
158,1130.9114250068412,1.341576700660885
159,1570.4741555418957,1.440760523763138
160,1399.2119679503205,1.408074866672184
161,1000.1708855610672,1.3225332571902066
162,1107.777582231692,1.355975331370429
163,1592.9760284932695,1.4465517752574617
164,2008.7159986099075,1.465437340946705
165,833.5670950038341,1.3119529525034503
166,1627.945205486188,1.4233138588897183
167,1253.1530446748013,1.356518818392582
168,935.5897174497067,1.2960478604619219
169,915.6924641259169,1.2737834841890738
170,889.5116413100591,1.2643925249146697
171,1437.147569832674,1.386604352903389
172,881.0076018632942,1.2905710046909593
173,1446.9899176923122,1.4052194261837951
174,1012.2903104663234,1.3254985779759696
175,2112.793408337462,1.4826338163297161
176,11627.662094304407,1.9160925995793647
177,1638.7725782316197,1.4608036928786607
178,788.5726555769286,1.2904324776599998
179,1348.883122244767,1.3694835350162506
180,1614.7873300332856,1.4429270061959136
181,1110.6571316949137,1.3440742241171075
182,1468.5613533412666,1.4338484846973334
183,778.6452207165794,1.246559347416172
184,951.7598586929498,1.3040318406694127
185,1893.5179870320796,1.4848791639427918
186,892.2806395745512,1.2752818001549482
187,689.9451863772183,1.1945837700084847
188,1070.7171834883545,1.372238377929732
189,844.410816157011,1.2626182259414436
190,946.7281473054913,1.2915405186413584
191,1964.3856721866007,1.4737480016635944
192,833.2827305008797,1.2613956733755236
193,954.7628682318201,1.3140225487021333
194,1580.501264196875,1.4294190353386595
195,2770.8049951977264,1.5645525753980414
196,703.6591848690093,1.2507158012994568
197,1035.700193350131,1.3332408767557202
198,1878.8938173075558,1.4588345792055237
199,1204.9500512270367,1.3704230869336338
200,4440.852702735615,1.6900748324933486
201,857.6485244180253,1.289266982863954
202,1756.4922026620084,1.4430606164835218
203,2323.883862476039,1.524945186816766
204,906.3038860919465,1.279974995009447
205,911.0064450746085,1.2635147220893537
206,1008.3736426824963,1.3356873877768118
207,1014.5090657178732,1.3212214082425928
208,992.9186894899648,1.3038079871696346
209,1087.3089802229172,1.3237676752008154
210,1376.8241196557904,1.398196468254736
211,1254.8868453165999,1.3859482970087387
212,806.9723686462405,1.2375837302355253
213,3566.3572126886334,1.6613770945938604
