framework,framework_version,simulator,architecture,n,depth,n_samples,mean_entropy,std_entropy,stderr_entropy,mean_normalized_entropy,std_normalized_entropy,stderr_normalized_entropy,seed
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,28,50,3.0287149317158066,0.15360564723320616,0.021723118957429743,0.7571787329289517,0.03840141180830154,0.005430779739357436,819795213
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,29,50,2.9938332910774523,0.13070352289015005,0.018484269472119248,0.7484583227693631,0.03267588072253751,0.004621067368029812,819795213
PennyLane,0.44.1,lightning.qubit,brickwall_1d,8,30,50,3.059941168169289,0.14508198107152354,0.020517690528730523,0.7649852920423222,0.036270495267880884,0.005129422632182631,819795213
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,1,50,0.3829592749188918,0.32447307619492255,0.04588742249797781,0.07659185498377838,0.0648946152389845,0.00917748449959556,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,2,50,0.3337173739598901,0.30166924424838765,0.04266247365669116,0.06674347479197802,0.06033384884967753,0.008532494731338233,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,3,50,0.666169765103065,0.3001297033553031,0.042444749695608346,0.133233953020613,0.06002594067106062,0.008488949939121668,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,4,50,0.5564887523023867,0.30826615803369306,0.043595418151189655,0.11129775046047734,0.061653231606738614,0.00871908363023793,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,5,50,0.9617271814174986,0.272891371128841,0.03859266781049966,0.19234543628349968,0.0545782742257682,0.007718533562099931,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,6,50,0.918426937800342,0.32828916106495104,0.046427098395813916,0.18368538756006839,0.06565783221299021,0.009285419679162783,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,7,50,1.2920601019738311,0.32387050097856385,0.04580220549364537,0.2584120203947662,0.06477410019571278,0.009160441098729075,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,8,50,1.2558901773464857,0.34735830843884513,0.04912388307971915,0.2511780354692971,0.06947166168776903,0.00982477661594383,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,9,50,1.588985190046278,0.38319029037660857,0.05419129056202843,0.3177970380092555,0.07663805807532172,0.010838258112405687,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,10,50,1.7289106202557492,0.3095556551851515,0.04377778058721305,0.34578212405114966,0.06191113103703031,0.008755556117442612,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,11,50,1.9160255246397744,0.329245257397504,0.046562310835857074,0.3832051049279549,0.06584905147950079,0.009312462167171414,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,12,50,1.8903829929944798,0.3715708398512145,0.05254805210999488,0.3780765985988961,0.0743141679702429,0.010509610421998977,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,13,50,2.261347217592656,0.37449211233914786,0.05296118242717716,0.45226944351853127,0.07489842246782959,0.010592236485435433,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,14,50,2.2646771096956417,0.34398368928563794,0.048646639862288184,0.4529354219391284,0.06879673785712759,0.009729327972457636,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,15,50,2.5720227835765286,0.3265922570932571,0.046187119934732485,0.5144045567153057,0.06531845141865145,0.0092374239869465,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,16,50,2.5181426203785957,0.3320682480072844,0.04696154199653741,0.5036285240757192,0.06641364960145688,0.009392308399307481,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,17,50,2.7157020635500317,0.31673499590049753,0.04479309268806703,0.5431404127100063,0.0633469991800995,0.008958618537613405,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,18,50,2.8072871098712517,0.2536987747849432,0.0358784248058304,0.5614574219742504,0.05073975495698864,0.007175684961166081,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,19,50,3.0070824296281917,0.2834675463247831,0.04008836485051318,0.6014164859256382,0.056693509264956615,0.008017672970102635,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,20,50,3.0258994998056084,0.262682948850017,0.0371489788867852,0.6051798999611218,0.05253658977000339,0.007429795777357039,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,21,50,3.1998327574755394,0.25818556645345264,0.03651295296874527,0.6399665514951077,0.05163711329069053,0.0073025905937490546,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,22,50,3.1570089982996734,0.27255363226060014,0.038544904321698985,0.6314017996599347,0.05451072645212003,0.0077089808643397975,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,23,50,3.4334602198028183,0.25256039174019174,0.0357174331317241,0.6866920439605637,0.05051207834803835,0.00714348662634482,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,24,50,3.335625348146,0.34289615074183283,0.04849283868646292,0.6671250696292,0.06857923014836655,0.009698567737292581,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,25,50,3.4890228479258063,0.23471060769963512,0.0331930924641655,0.6978045695851612,0.046942121539927016,0.006638618492833098,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,26,50,3.506874987230754,0.22242123974363626,0.0314551133805288,0.7013749974461508,0.044484247948727254,0.006291022676105761,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,27,50,3.611067450962895,0.1853668712055064,0.02621483432734939,0.722213490192579,0.03707337424110128,0.005242966865469877,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,28,50,3.631785798715265,0.20405281512567094,0.028857425859113366,0.7263571597430531,0.040810563025134194,0.005771485171822674,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,29,50,3.7445832666982826,0.17816274472858024,0.025196016990477382,0.7489166533396563,0.03563254894571605,0.005039203398095476,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,10,30,50,3.7748821240447072,0.16938933440565324,0.023955269403782634,0.7549764248089414,0.03387786688113064,0.004791053880756526,1098512859
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,1,50,3.254681327875952e-15,7.916113888047232e-16,1.1195075621766409e-16,5.424468879793254e-16,1.3193523146745387e-16,1.865845936961068e-17,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,2,50,0.5352338585736568,0.28441433229773494,0.04022226060687449,0.08920564309560947,0.04740238871628916,0.006703710101145749,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,3,50,0.4059884706097152,0.28700480603050155,0.04058860891545947,0.0676647451016192,0.04783413433841692,0.006764768152576578,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,4,50,0.839842397469669,0.32269216772170894,0.04563556400636143,0.1399737329116115,0.05378202795361815,0.00760592733439357,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,5,50,0.7512646337592886,0.3102231919450695,0.04387218454113891,0.12521077229321478,0.05170386532417825,0.007312030756856486,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,6,50,1.165607019787569,0.30783411543807243,0.0435343181013647,0.19426783663126151,0.05130568590634539,0.007255719683560781,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,7,50,1.0959368795327837,0.30497750362562315,0.0431303321846046,0.18265614658879728,0.05082958393760386,0.0071883886974341005,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,8,50,1.4706572090326053,0.3384024239655213,0.047857329751197025,0.24510953483876757,0.05640040399425355,0.007976221625199505,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,9,50,1.4272212756324796,0.3636492482586056,0.051427769883410065,0.23787021260541333,0.060608208043100936,0.008571294980568344,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,10,50,1.8542650267349807,0.3349569387906857,0.04737006456487624,0.30904417112249677,0.05582615646511429,0.007895010760812707,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,11,50,1.8257945909807172,0.3058142522701464,0.04324866631274281,0.30429909849678616,0.05096904204502441,0.007208111052123802,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,12,50,2.140264457614365,0.3465376976422165,0.04900783118791695,0.35671074293572747,0.057756282940369406,0.008167971864652823,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,13,50,2.1217307301437858,0.31356594523696146,0.04434492124524501,0.35362178835729763,0.05226099087282691,0.0073908202075408345,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,14,50,2.488790033383353,0.37000303478272534,0.05232633099089342,0.4147983388972254,0.061667172463787556,0.008721055165148903,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,15,50,2.492471653944965,0.3151374920891343,0.044567171532469765,0.41541194232416084,0.05252291534818904,0.007427861922078293,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,16,50,2.6568848437767723,0.3657627910098757,0.05172666996576021,0.44281414062946195,0.06096046516831261,0.008621111660960036,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,17,50,2.782414095393753,0.35071773457568056,0.04959897768016948,0.46373568256562564,0.05845295576261342,0.008266496280028245,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,18,50,3.0325074977810487,0.31954955571327276,0.04519113155400072,0.5054179162968415,0.05325825928554547,0.007531855259000123,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,19,50,3.0386833329115883,0.31893168718171205,0.04510375174829106,0.5064472221519313,0.05315528119695201,0.007517291958048509,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,20,50,3.264890882491872,0.39064231296330476,0.05524516570295007,0.544148480415312,0.06510705216055078,0.009207527617158344,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,21,50,3.317071581735584,0.363034540947764,0.05134083714182185,0.5528452636225972,0.06050575682462734,0.008556806190303643,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,22,50,3.677227793716396,0.3308592154214397,0.04679055896851215,0.6128712989527326,0.05514320257023994,0.007798426494752024,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,23,50,3.650973810480226,0.25312201139626445,0.03579685814517543,0.6084956350800376,0.0421870018993774,0.005966143024195904,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,24,50,3.8020107591341628,0.3271028476682394,0.04625932834632846,0.6336684598556938,0.054517141278039895,0.007709888057721411,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,25,50,3.842895430689077,0.22831045143666134,0.03228797368532504,0.6404825717815128,0.03805174190611022,0.005381328947554172,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,26,50,4.058655285749166,0.24897791750189885,0.03521079476625949,0.6764425476248609,0.0414963195836498,0.005868465794376581,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,27,50,4.087045859823018,0.2537351566683011,0.035883569981117344,0.6811743099705029,0.04228919277805018,0.005980594996852891,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,28,50,4.187661767455987,0.23290170925045134,0.03293727559218636,0.6979436279093314,0.038816951541741904,0.005489545932031062,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,29,50,4.130334507894724,0.286657225014688,0.04053945353680078,0.6883890846491206,0.04777620416911467,0.006756575589466797,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,12,30,50,4.36694621991755,0.2637233976116562,0.03729612056175165,0.7278243699862584,0.0439538996019427,0.006216020093625275,178016526
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,1,50,0.32371954906232026,0.3094044260799493,0.0437563935620528,0.046245649866045756,0.04420063229713561,0.006250913366007543,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,2,50,0.31220827322623174,0.290080591662803,0.04102359069107477,0.04460118188946167,0.04144008452325757,0.005860512955867825,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,3,50,0.677050423551194,0.275094537498748,0.038904242586548336,0.09672148907874199,0.03929921964267829,0.0055577489409354775,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,4,50,0.5946607833838207,0.31473640939254044,0.044510449873554146,0.08495154048340295,0.04496234419893434,0.00635863569622202,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,5,50,0.9998769148151259,0.34646397175978155,0.04899740477363321,0.1428395592593037,0.049494853108540224,0.006999629253376173,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,6,50,0.9356408058454296,0.3559566956066483,0.050339878654443344,0.1336629722636328,0.05085095651523547,0.00719141123634905,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,7,50,1.286836628123097,0.32195967734138087,0.045531974223344644,0.18383380401758528,0.04599423962019727,0.006504567746192093,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,8,50,1.3224380364854051,0.2953420044544141,0.04176766682378875,0.18891971949791497,0.04219171492205916,0.005966809546255536,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,9,50,1.6984129439756586,0.42153336612854053,0.05961382033717654,0.24263042056795123,0.06021905230407722,0.008516260048168078,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,10,50,1.7283349772159866,0.3648178129010095,0.05159302987998979,0.2469049967451409,0.052116830414429924,0.007370432839998541,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,11,50,1.9690834129209314,0.3614154812168162,0.05111186751884201,0.2812976304172759,0.051630783030973744,0.007301695359834572,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,12,50,1.9526232072752308,0.37629630355655513,0.053216333596054335,0.2789461724678901,0.05375661479379359,0.007602333370864905,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,13,50,2.3362698680317546,0.3497566236074153,0.04946305606354285,0.3337528382902507,0.04996523194391647,0.007066150866220407,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,14,50,2.334048413920178,0.3426733289834689,0.04846132693119591,0.3334354877028825,0.04895333271192413,0.0069230467044565595,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,15,50,2.5736828576458093,0.4209076982887838,0.059525337542724086,0.3676689796636871,0.06012967118411198,0.008503619648960584,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,16,50,2.6765978668281547,0.30746971117686017,0.043482783556525406,0.38237112383259353,0.043924244453837163,0.0062118262223607714,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,17,50,3.0003929501965545,0.31672174119434815,0.04479121818954685,0.4286275643137936,0.04524596302776402,0.00639874545564955,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,18,50,2.966575340109482,0.4388670663116778,0.06206517572568672,0.42379647715849744,0.06269529518738257,0.008866453675098106,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,19,50,3.253314069148832,0.3220390169290081,0.0455431945354302,0.46475915273554735,0.04600557384700116,0.0065061706479186,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,20,50,3.2170753045105096,0.29678274431349366,0.041971418208644924,0.45958218635864434,0.042397534901927665,0.005995916886949275,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,21,50,3.632202155464326,0.2595825740950678,0.036710519684096374,0.5188860222091894,0.03708322487072397,0.00524435995487091,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,22,50,3.509702405901606,0.4059506381887102,0.05741008981804872,0.5013860579859437,0.05799294831267289,0.00820144140257839,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,23,50,3.8494213807313997,0.3415101278284135,0.04829682544627117,0.5499173401044857,0.04878716111834479,0.006899546492324453,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,24,50,3.761979654951819,0.3099445290631604,0.04383277565844634,0.537425664993117,0.04427778986616577,0.0062618250940637615,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,25,50,4.066646419828074,0.3672318557561458,0.051934427094578156,0.5809494885468678,0.052461693679449396,0.007419203870654021,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,26,50,4.129832378029118,0.3501901425656903,0.04952436490257669,0.5899760540041596,0.05002716322367005,0.00707490927179667,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,27,50,4.362909780426159,0.3360139363078754,0.04751954658729667,0.6232728257751656,0.04800199090112506,0.006788506655328096,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,28,50,4.354890451432173,0.3655811719625724,0.051700985153772056,0.6221272073474533,0.05222588170893892,0.007385855021967438,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,29,50,4.656212244418913,0.27229553286804914,0.03850840355556039,0.6651731777741305,0.03889936183829274,0.0055012005079372005,1431901648
PennyLane,0.44.1,lightning.qubit,brickwall_1d,14,30,50,4.588191204847842,0.29180370852045123,0.04126727621403876,0.6554558864068345,0.041686244074350176,0.005895325173434108,1431901648
PennyLane,0.44.1,lightning.qubit,grid_2d,8,1,50,2.0501929624415472e-16,1.9694148829919952e-16,2.785173237466702e-17,5.125482406103868e-17,4.923537207479988e-17,6.962933093666755e-18,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,2,50,0.9743452244206935,0.44074542236561587,0.0623308153863312,0.24358630610517337,0.11018635559140397,0.0155827038465828,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,3,50,1.805292553854842,0.43930449858672355,0.06212703799128566,0.4513231384637105,0.10982612464668089,0.015531759497821415,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,4,50,1.81499174320824,0.4205801707060178,0.059479018147764184,0.45374793580206,0.10514504267650444,0.014869754536941046,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,5,50,2.2636443964128783,0.43541392943751994,0.06157682842567025,0.5659110991032196,0.10885348235937999,0.015394207106417562,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,6,50,2.5879358353603292,0.36895836397903403,0.05217859222901387,0.6469839588400823,0.09223959099475851,0.013044648057253468,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,7,50,2.4799575538042617,0.359898459254447,0.05089732821548197,0.6199893884510654,0.08997461481361176,0.012724332053870493,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,50,2.673197858372683,0.30488489319183665,0.04311723509145679,0.6682994645931708,0.07622122329795916,0.010779308772864198,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,9,50,2.850687614682243,0.2043471673688664,0.028899053552557563,0.7126719036705608,0.0510867918422166,0.007224763388139391,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,10,50,2.8833520691277323,0.26478373562868124,0.03744607500218931,0.7208380172819331,0.06619593390717031,0.009361518750547327,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,11,50,3.0046935080483883,0.15292214079869687,0.02162645655046451,0.7511733770120971,0.03823053519967422,0.005406614137616127,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,12,50,3.0646621106909127,0.17092428755004155,0.02417234455922275,0.7661655276727282,0.04273107188751039,0.0060430861398056875,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,13,50,3.0561342336985797,0.13982172813782487,0.019773778424695573,0.7640335584246449,0.03495543203445622,0.004943444606173893,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,14,50,3.1135723907109667,0.11104922448841599,0.01570473193625323,0.7783930976777417,0.027762306122103998,0.003926182984063308,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,15,50,3.1383373031236292,0.12434360544260036,0.017584841321129443,0.7845843257809073,0.03108590136065009,0.004396210330282361,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,16,50,3.1540696462109787,0.10685337098002752,0.01511134864252386,0.7885174115527447,0.02671334274500688,0.003777837160630965,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,17,50,3.1511960051881016,0.10295286680824657,0.014559734052541315,0.7877990012970254,0.025738216702061643,0.0036399335131353286,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,18,50,3.207196301951936,0.0899361186784061,0.012718887878219814,0.801799075487984,0.022484029669601526,0.0031797219695549536,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,19,50,3.186678653568121,0.08703218477323238,0.01230820960692664,0.7966696633920303,0.021758046193308095,0.00307705240173166,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,20,50,3.192261774580935,0.08881657785401582,0.012560560896471505,0.7980654436452338,0.022204144463503956,0.003140140224117876,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,21,50,3.2037816792194844,0.0813993216419543,0.011511602463402156,0.8009454198048711,0.020349830410488576,0.002877900615850539,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,22,50,3.2212628484764423,0.06028422161322726,0.008525476380253125,0.8053157121191106,0.015071055403306815,0.002131369095063281,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,23,50,3.22689901705354,0.0785723056074537,0.01111180202169846,0.806724754263385,0.019643076401863423,0.002777950505424615,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,24,50,3.241352696653583,0.0528597453336732,0.007475496875446856,0.8103381741633957,0.0132149363334183,0.001868874218861714,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,25,50,3.2414290467338662,0.06628139200761156,0.009373604351013193,0.8103572616834666,0.01657034800190289,0.0023434010877532983,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,26,50,3.2305798626315703,0.06184287601442943,0.008745903399576387,0.8076449656578926,0.015460719003607357,0.0021864758498940967,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,27,50,3.241520828624524,0.06136176385778321,0.008677863865881222,0.810380207156131,0.015340440964445803,0.0021694659664703055,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,28,50,3.2479196281978586,0.058346546295470085,0.008251447708868346,0.8119799070494647,0.014586636573867521,0.0020628619272170866,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,29,50,3.255199197754921,0.06334175745128873,0.008957877245215956,0.8137997994387303,0.015835439362822182,0.002239469311303989,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,8,30,50,3.2488534251333614,0.06817941662613664,0.00964202556673681,0.8122133562833403,0.01704485415653416,0.0024105063916842026,4120418494
PennyLane,0.44.1,lightning.qubit,grid_2d,10,1,50,0.24631897037943312,0.28900026315917016,0.04087080916890919,0.04926379407588663,0.05780005263183403,0.008174161833781838,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,50,0.7057195268953703,0.409356465077352,0.05789174647574995,0.14114390537907406,0.08187129301547041,0.011578349295149991,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,50,2.099314555683548,0.5485551281942193,0.07757741020015767,0.4198629111367097,0.10971102563884386,0.015515482040031532,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,50,2.4713393089053595,0.5463098026709309,0.07725987321945997,0.4942678617810719,0.10926196053418617,0.015451974643891994,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,50,2.547307765164771,0.5350941712059787,0.0756737434066286,0.5094615530329542,0.10701883424119572,0.015134748681325716,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,50,3.26067113509856,0.40556182799096535,0.05735510375256475,0.652134227019712,0.08111236559819307,0.01147102075051295,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,7,50,3.309938559461839,0.4449292801210016,0.06292250222440184,0.6619877118923678,0.08898585602420032,0.012584500444880367,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,50,3.3467264002190653,0.3442329606868148,0.04868189216191379,0.6693452800438129,0.06884659213736297,0.009736378432382758,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,9,50,3.7129296192633894,0.2209316852645238,0.03124445856590336,0.7425859238526776,0.04418633705290475,0.006248891713180671,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,50,3.7608681146134195,0.2291026270741608,0.032400004238358364,0.7521736229226839,0.045820525414832156,0.006480000847671672,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,11,50,3.7459930643788213,0.2178281420812079,0.03080555127977777,0.7491986128757644,0.043565628416241585,0.0061611102559555545,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,12,50,3.9426403175101705,0.15632315996778087,0.022107433293945458,0.788528063502034,0.03126463199355618,0.004421486658789093,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,13,50,3.9351548321687346,0.16926728524041884,0.023938009045307553,0.7870309664337468,0.03385345704808376,0.0047876018090615095,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,14,50,3.9968359076339386,0.13322128896985683,0.01884033536579967,0.7993671815267878,0.02664425779397137,0.003768067073159935,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,15,50,4.120470780883093,0.0824679993351347,0.011662736312152287,0.8240941561766186,0.01649359986702694,0.0023325472624304575,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,16,50,4.1078991957226325,0.09018718319553584,0.012754393762735367,0.8215798391445266,0.01803743663910717,0.0025508787525470736,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,17,50,4.120417509730825,0.08135131620077328,0.011504813468803566,0.8240835019461652,0.016270263240154657,0.002300962693760713,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,18,50,4.180765651181685,0.060733169312838384,0.00858896717281175,0.8361531302363371,0.012146633862567677,0.00171779343456235,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,19,50,4.172632696367139,0.05655100044861158,0.007997519180019348,0.8345265392734277,0.011310200089722312,0.001599503836003869,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,20,50,4.199953591892895,0.0433071760359981,0.006124559569818761,0.8399907183785791,0.008661435207199617,0.0012249119139637517,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,21,50,4.21944095435373,0.04400348629852487,0.006223032711507254,0.843888190870746,0.008800697259704972,0.0012446065423014504,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,22,50,4.224782972508182,0.04064665071044213,0.005748304469974925,0.8449565945016363,0.008129330142088427,0.0011496608939949853,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,23,50,4.224397942125605,0.05581209192652757,0.007893021734690921,0.8448795884251209,0.011162418385305515,0.0015786043469381843,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,24,50,4.2349392517909505,0.03886607411185885,0.005496492912518863,0.8469878503581901,0.007773214822371768,0.0010992985825037723,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,25,50,4.241269406906785,0.030195863849075397,0.004270340018293388,0.848253881381357,0.00603917276981508,0.0008540680036586776,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,26,50,4.245014714890824,0.03179329830485439,0.0044962513655298604,0.8490029429781647,0.006358659660970876,0.000899250273105972,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,27,50,4.248491888914508,0.03473457722828096,0.00491221101995306,0.8496983777829016,0.006946915445656202,0.0009824422039906133,862381074
PennyLane,0.44.1,lightning.qubit,grid_2d,10,28,50,4.256217001687476,0.04163767296612912,0.005888456181435538,0.8512434003374953,0.008327534593225825,0.0011776912362871077,862381074
