framework,framework_version,architecture,observable,n,k,depth,n_params,n_param_sets,n_grad_components,var_pooled,var_stderr,mean_abs_grad,seed,wall_time_s,timestamp
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,1,12,50,600,4.22999144e-02,2.57554961e-03,6.84901387e-02,42123268,0.260,2026-08-22T13:21:13.867047+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,2,24,50,1200,2.58255942e-02,1.80267927e-03,5.78367466e-02,42123299,0.352,2026-08-22T13:21:14.223339+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,3,36,50,1800,2.77655961e-02,1.82864152e-03,5.99851117e-02,42123330,0.477,2026-08-22T13:21:14.704957+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,4,48,50,2400,2.34092942e-02,1.86735102e-03,6.06055514e-02,42123361,0.552,2026-08-22T13:21:15.260853+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,5,60,50,3000,2.22823731e-02,1.22122290e-03,5.72925133e-02,42123392,0.665,2026-08-22T13:21:15.929953+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,6,72,50,3600,1.79330751e-02,1.06629195e-03,5.94986455e-02,42123423,0.769,2026-08-22T13:21:16.703578+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,7,84,50,4200,1.82198528e-02,1.04540048e-03,5.71644010e-02,42123454,0.842,2026-08-22T13:21:17.550458+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,8,96,50,4800,1.47738953e-02,1.08633389e-03,5.71116581e-02,42123485,0.973,2026-08-22T13:21:18.528382+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,9,108,50,5400,1.39468369e-02,7.32479128e-04,5.43420980e-02,42123516,1.259,2026-08-22T13:21:19.792981+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,10,120,50,6000,1.15620057e-02,6.39558313e-04,5.31265900e-02,42123547,1.955,2026-08-22T13:21:21.753588+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,11,132,50,6600,1.03236096e-02,7.14091278e-04,4.84262198e-02,42123578,1.788,2026-08-22T13:21:23.548678+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,12,144,50,7200,9.53850893e-03,6.21117257e-04,4.87512874e-02,42123609,1.364,2026-08-22T13:21:24.917188+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,13,156,50,7800,8.83008782e-03,4.51512229e-04,4.74586182e-02,42123640,1.695,2026-08-22T13:21:26.616315+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,14,168,50,8400,8.02260042e-03,5.45119831e-04,4.59064201e-02,42123671,1.766,2026-08-22T13:21:28.386828+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,15,180,50,9000,8.00049043e-03,5.23546448e-04,4.49001459e-02,42123702,1.821,2026-08-22T13:21:30.212790+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,16,192,50,9600,6.25816748e-03,4.36124351e-04,4.14753296e-02,42123733,1.963,2026-08-22T13:21:32.179647+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,17,204,50,10200,7.01831127e-03,4.52693908e-04,4.34595541e-02,42123764,3.180,2026-08-22T13:21:35.364172+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,18,216,50,10800,6.08112963e-03,4.25761456e-04,4.18562986e-02,42123795,2.302,2026-08-22T13:21:37.670716+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,19,228,50,11400,5.20575035e-03,3.01782812e-04,3.85897721e-02,42123826,2.273,2026-08-22T13:21:39.947824+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,20,240,50,12000,3.97208572e-03,2.59528069e-04,3.50626024e-02,42123857,2.344,2026-08-22T13:21:42.295715+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,21,252,50,12600,4.21575854e-03,2.32309584e-04,3.55071067e-02,42123888,2.705,2026-08-22T13:21:45.005324+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,22,264,50,13200,3.45045221e-03,2.65543538e-04,3.30394912e-02,42123919,4.036,2026-08-22T13:21:49.045726+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,23,276,50,13800,3.64008306e-03,1.95292028e-04,3.35821329e-02,42123950,2.759,2026-08-22T13:21:51.809783+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,24,288,50,14400,2.85708581e-03,1.80694005e-04,3.11718404e-02,42123981,2.744,2026-08-22T13:21:54.557934+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,25,300,50,15000,2.58074714e-03,1.34791473e-04,2.95290000e-02,42124012,3.165,2026-08-22T13:21:57.727557+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,26,312,50,15600,2.21265901e-03,1.39211741e-04,2.79841905e-02,42124043,4.588,2026-08-22T13:22:02.321681+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,27,324,50,16200,2.61594854e-03,1.39891682e-04,2.96316889e-02,42124074,3.376,2026-08-22T13:22:05.703276+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,28,336,50,16800,2.02009945e-03,1.32721302e-04,2.68765172e-02,42124105,3.488,2026-08-22T13:22:09.196589+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,29,348,50,17400,1.94543293e-03,1.16114107e-04,2.61911145e-02,42124136,4.290,2026-08-22T13:22:13.491675+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,3,30,360,50,18000,1.59531968e-03,6.83433166e-05,2.46181061e-02,42124167,4.487,2026-08-22T13:22:17.982273+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,1,12,50,600,4.17778487e-02,2.67289141e-03,6.91901852e-02,42124277,0.265,2026-08-22T13:22:18.252519+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,2,24,50,1200,2.76167811e-02,2.44947214e-03,6.01282860e-02,42124308,0.367,2026-08-22T13:22:18.622976+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,3,36,50,1800,1.83725066e-02,1.46475136e-03,5.41341622e-02,42124339,0.468,2026-08-22T13:22:19.094590+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,4,48,50,2400,1.68833337e-02,1.39681262e-03,5.45679172e-02,42124370,0.570,2026-08-22T13:22:19.668137+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,5,60,50,3000,1.36634179e-02,1.07568119e-03,5.17831139e-02,42124401,0.634,2026-08-22T13:22:20.305956+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,6,72,50,3600,1.52755586e-02,1.12547617e-03,5.74941173e-02,42124432,0.703,2026-08-22T13:22:21.013496+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,7,84,50,4200,1.20089914e-02,7.93696532e-04,5.21677548e-02,42124463,0.880,2026-08-22T13:22:21.897715+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,8,96,50,4800,1.16673678e-02,1.04959812e-03,5.12769142e-02,42124494,0.906,2026-08-22T13:22:22.807202+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,9,108,50,5400,8.46913250e-03,6.53191658e-04,4.62783708e-02,42124525,0.990,2026-08-22T13:22:23.801507+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,10,120,50,6000,9.34333242e-03,6.31255926e-04,4.94262982e-02,42124556,1.241,2026-08-22T13:22:25.046171+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,11,132,50,6600,7.33818393e-03,5.57760315e-04,4.54013139e-02,42124587,1.952,2026-08-22T13:22:27.002850+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,12,144,50,7200,9.23273693e-03,6.14873284e-04,4.91016452e-02,42124618,2.266,2026-08-22T13:22:29.272435+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,13,156,50,7800,5.88803901e-03,4.18267014e-04,4.13254128e-02,42124649,1.473,2026-08-22T13:22:30.750362+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,14,168,50,8400,6.72012923e-03,4.83341759e-04,4.47376161e-02,42124680,1.776,2026-08-22T13:22:32.530927+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,15,180,50,9000,5.14198072e-03,3.07414632e-04,3.97495386e-02,42124711,1.883,2026-08-22T13:22:34.417970+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,16,192,50,9600,5.25344484e-03,3.18981773e-04,3.98024733e-02,42124742,1.986,2026-08-22T13:22:36.408618+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,17,204,50,10200,3.80998027e-03,2.00338827e-04,3.53727615e-02,42124773,2.067,2026-08-22T13:22:38.480341+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,18,216,50,10800,4.16050534e-03,3.04460946e-04,3.65740093e-02,42124804,3.371,2026-08-22T13:22:41.855734+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,19,228,50,11400,3.18200556e-03,2.59121590e-04,3.28705794e-02,42124835,2.270,2026-08-22T13:22:44.130782+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,20,240,50,12000,3.21910309e-03,1.71837684e-04,3.32388662e-02,42124866,2.417,2026-08-22T13:22:46.552834+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,21,252,50,12600,2.70411001e-03,1.70399470e-04,3.14317677e-02,42124897,2.616,2026-08-22T13:22:49.174021+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,22,264,50,13200,2.85496304e-03,1.99755561e-04,3.10742568e-02,42124928,2.961,2026-08-22T13:22:52.140126+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,23,276,50,13800,2.11681730e-03,1.27443128e-04,2.79612175e-02,42124959,4.057,2026-08-22T13:22:56.201216+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,24,288,50,14400,2.31383941e-03,1.56512682e-04,2.88232406e-02,42124990,2.770,2026-08-22T13:22:58.975701+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,25,300,50,15000,1.74168906e-03,9.52442934e-05,2.59463804e-02,42125021,3.140,2026-08-22T13:23:02.119814+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,26,312,50,15600,1.73571575e-03,9.59687784e-05,2.59521617e-02,42125052,3.471,2026-08-22T13:23:05.595315+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,27,324,50,16200,1.42939043e-03,1.06970233e-04,2.38213274e-02,42125083,4.360,2026-08-22T13:23:09.960002+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,28,336,50,16800,1.50337605e-03,9.30945145e-05,2.42810671e-02,42125114,3.409,2026-08-22T13:23:13.373244+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,29,348,50,17400,1.19496470e-03,1.20601502e-04,2.19691842e-02,42125145,3.750,2026-08-22T13:23:17.127474+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,4,30,360,50,18000,1.25846328e-03,6.96494074e-05,2.26098911e-02,42125176,4.780,2026-08-22T13:23:21.911554+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,1,12,50,600,3.09499519e-02,2.28106591e-03,6.57322058e-02,42125286,0.221,2026-08-22T13:23:22.136978+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,2,24,50,1200,1.76395413e-02,1.64253153e-03,5.14379400e-02,42125317,0.352,2026-08-22T13:23:22.492981+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,3,36,50,1800,1.76110714e-02,1.65864055e-03,5.42760367e-02,42125348,0.449,2026-08-22T13:23:22.945786+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,4,48,50,2400,7.98566129e-03,7.56249123e-04,4.00565368e-02,42125379,0.555,2026-08-22T13:23:23.504685+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,5,60,50,3000,1.05649559e-02,1.09017730e-03,4.57922334e-02,42125410,0.629,2026-08-22T13:23:24.137364+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,6,72,50,3600,8.34508903e-03,8.18942046e-04,4.62532771e-02,42125441,0.743,2026-08-22T13:23:24.884473+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,7,84,50,4200,1.00669387e-02,6.84070109e-04,4.99585884e-02,42125472,0.841,2026-08-22T13:23:25.729449+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,8,96,50,4800,5.76011343e-03,5.32441212e-04,4.03857126e-02,42125503,0.936,2026-08-22T13:23:26.669242+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,9,108,50,5400,7.44019962e-03,5.03315492e-04,4.54304821e-02,42125534,1.244,2026-08-22T13:23:27.917003+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,10,120,50,6000,4.45973890e-03,4.34446163e-04,3.64031304e-02,42125565,1.098,2026-08-22T13:23:29.019037+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,11,132,50,6600,5.71040680e-03,4.85557616e-04,4.01323759e-02,42125596,1.242,2026-08-22T13:23:30.264537+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,12,144,50,7200,4.00084618e-03,3.49498837e-04,3.63143186e-02,42125627,1.945,2026-08-22T13:23:32.213893+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,13,156,50,7800,4.22343424e-03,2.48288396e-04,3.65897869e-02,42125658,2.419,2026-08-22T13:23:34.636840+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,14,168,50,8400,3.37955441e-03,2.44529817e-04,3.49390290e-02,42125689,1.775,2026-08-22T13:23:36.415544+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,15,180,50,9000,3.41226508e-03,1.84992219e-04,3.45068547e-02,42125720,1.847,2026-08-22T13:23:38.266988+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,16,192,50,9600,2.86813549e-03,2.37451741e-04,3.19823757e-02,42125751,1.960,2026-08-22T13:23:40.231333+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,17,204,50,10200,3.27263713e-03,2.56971427e-04,3.39280813e-02,42125782,2.035,2026-08-22T13:23:42.269200+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,18,216,50,10800,2.03757923e-03,1.25198934e-04,2.82365276e-02,42125813,2.143,2026-08-22T13:23:44.420540+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,19,228,50,11400,2.45494017e-03,1.91036502e-04,3.01284408e-02,42125844,3.574,2026-08-22T13:23:47.997809+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,20,240,50,12000,1.89338721e-03,1.26011763e-04,2.71313629e-02,42125875,2.175,2026-08-22T13:23:50.177571+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,21,252,50,12600,2.09515520e-03,1.28616425e-04,2.76775429e-02,42125906,2.629,2026-08-22T13:23:52.811189+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,22,264,50,13200,1.34014153e-03,9.17167792e-05,2.35773736e-02,42125937,2.777,2026-08-22T13:23:55.592563+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,23,276,50,13800,1.61937345e-03,8.71263020e-05,2.55510891e-02,42125968,3.306,2026-08-22T13:23:58.903186+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,24,288,50,14400,1.29062096e-03,8.05557794e-05,2.34305705e-02,42125999,3.670,2026-08-22T13:24:02.577161+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,25,300,50,15000,1.47117946e-03,1.08827754e-04,2.44127578e-02,42126030,3.087,2026-08-22T13:24:05.669088+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,26,312,50,15600,1.04536960e-03,6.07592315e-05,2.13248472e-02,42126061,3.249,2026-08-22T13:24:08.922406+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,27,324,50,16200,1.01465633e-03,7.71566169e-05,2.08466464e-02,42126092,4.128,2026-08-22T13:24:13.054053+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,28,336,50,16800,8.81411849e-04,4.45890611e-05,2.02272906e-02,42126123,3.870,2026-08-22T13:24:16.928054+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,29,348,50,17400,1.03153426e-03,5.13917780e-05,2.11271600e-02,42126154,3.795,2026-08-22T13:24:20.727852+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,5,30,360,50,18000,8.03407541e-04,3.86445712e-05,1.94200983e-02,42126185,3.921,2026-08-22T13:24:24.653037+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,1,12,50,600,3.10743831e-02,2.47102716e-03,6.24047490e-02,42126295,0.393,2026-08-22T13:24:25.050701+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,2,24,50,1200,1.61847437e-02,2.18658206e-03,4.90921335e-02,42126326,0.568,2026-08-22T13:24:25.622769+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,3,36,50,1800,1.09768537e-02,1.36085801e-03,4.20022513e-02,42126357,0.740,2026-08-22T13:24:26.370918+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,4,48,50,2400,6.77489572e-03,8.30263145e-04,3.83552259e-02,42126388,0.921,2026-08-22T13:24:27.295014+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,5,60,50,3000,5.66629736e-03,6.66620757e-04,3.63813419e-02,42126419,0.661,2026-08-22T13:24:27.960501+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,6,72,50,3600,6.06456591e-03,6.25796732e-04,4.05647605e-02,42126450,0.748,2026-08-22T13:24:28.712889+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,7,84,50,4200,5.99400808e-03,5.24035165e-04,4.05132405e-02,42126481,0.891,2026-08-22T13:24:29.608112+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,8,96,50,4800,4.15952770e-03,3.80306385e-04,3.55924352e-02,42126512,1.202,2026-08-22T13:24:30.814209+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,9,108,50,5400,4.76117830e-03,6.57787557e-04,3.64323279e-02,42126543,1.136,2026-08-22T13:24:31.954245+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,10,120,50,6000,4.15158228e-03,3.69077386e-04,3.60862402e-02,42126574,1.193,2026-08-22T13:24:33.151588+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,11,132,50,6600,2.61498359e-03,2.51929408e-04,3.00262295e-02,42126605,1.482,2026-08-22T13:24:34.637175+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,12,144,50,7200,3.17071020e-03,2.94135482e-04,3.30458384e-02,42126636,1.397,2026-08-22T13:24:36.038452+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,13,156,50,7800,2.42557697e-03,1.71879421e-04,2.96304449e-02,42126667,1.954,2026-08-22T13:24:37.996770+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,14,168,50,8400,2.76058610e-03,2.22494388e-04,3.17138597e-02,42126698,2.641,2026-08-22T13:24:40.643659+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,15,180,50,9000,1.75821699e-03,1.41578586e-04,2.66785636e-02,42126729,2.126,2026-08-22T13:24:42.776716+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,16,192,50,9600,2.09821089e-03,1.49585864e-04,2.90851381e-02,42126760,1.819,2026-08-22T13:24:44.600715+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,17,204,50,10200,1.41481674e-03,9.90027691e-05,2.45249776e-02,42126791,2.119,2026-08-22T13:24:46.723948+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,18,216,50,10800,1.72546528e-03,1.56713499e-04,2.64173431e-02,42126822,2.188,2026-08-22T13:24:48.916763+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,19,228,50,11400,1.21880392e-03,8.48322736e-05,2.30994109e-02,42126853,2.832,2026-08-22T13:24:51.752836+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,20,240,50,12000,1.53439525e-03,1.12846014e-04,2.53155869e-02,42126884,3.191,2026-08-22T13:24:54.948209+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,21,252,50,12600,1.07254619e-03,9.33703920e-05,2.14848848e-02,42126915,2.752,2026-08-22T13:24:57.704227+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,22,264,50,13200,1.12737122e-03,7.15227614e-05,2.24428814e-02,42126946,2.890,2026-08-22T13:25:00.599510+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,23,276,50,13800,8.94222073e-04,5.21385698e-05,2.03584516e-02,42126977,3.048,2026-08-22T13:25:03.652182+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,24,288,50,14400,9.67304265e-04,6.69257691e-05,2.08760561e-02,42127008,4.413,2026-08-22T13:25:08.069992+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,25,300,50,15000,7.77442533e-04,6.02162887e-05,1.90852058e-02,42127039,3.006,2026-08-22T13:25:11.080028+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,26,312,50,15600,8.00885425e-04,4.26368994e-05,1.94896174e-02,42127070,3.291,2026-08-22T13:25:14.374989+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,27,324,50,16200,6.05349060e-04,4.11766945e-05,1.70862002e-02,42127101,3.901,2026-08-22T13:25:18.280638+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,28,336,50,16800,7.62716685e-04,4.78869381e-05,1.90808801e-02,42127132,4.280,2026-08-22T13:25:22.565732+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,29,348,50,17400,5.79456990e-04,3.07090518e-05,1.69036900e-02,42127163,3.823,2026-08-22T13:25:26.393762+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,6,30,360,50,18000,5.93048977e-04,3.30757131e-05,1.70180214e-02,42127194,3.678,2026-08-22T13:25:30.076570+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,8,1,12,50,600,2.19463235e-02,2.32937252e-03,5.84692838e-02,42128313,0.296,2026-08-22T13:25:30.377959+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,8,2,24,50,1200,8.38012372e-03,1.21037229e-03,3.76397910e-02,42128344,0.612,2026-08-22T13:25:30.995010+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,8,3,36,50,1800,3.92814022e-03,5.77350749e-04,2.66581050e-02,42128375,0.745,2026-08-22T13:25:31.744781+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,8,4,48,50,2400,3.68405391e-03,6.24255611e-04,2.81065448e-02,42128406,0.925,2026-08-22T13:25:32.673249+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,8,5,60,50,3000,2.80841783e-03,4.16382265e-04,2.68500125e-02,42128437,1.013,2026-08-22T13:25:33.693621+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,8,6,72,50,3600,2.58932593e-03,3.78110919e-04,2.68152087e-02,42128468,0.761,2026-08-22T13:25:34.459322+00:00
